chroma_cens0,chroma_cens1,chroma_cens2,chroma_cens3,chroma_cens4,chroma_cens5,chroma_cens6,chroma_cens7,chroma_cens8,chroma_cens9,chroma_cens10,chroma_cens11,chroma_cens_max,chrom_stft0,chrom_stft1,chrom_stft2,chrom_stft3,chrom_stft4,chrom_stft5,chrom_stft6,chrom_stft7,chrom_stft8,chrom_stft9,chrom_stft10,chrom_stft11,chrom_cqt0,chrom_cqt1,chrom_cqt2,chrom_cqt3,chrom_cqt4,chrom_cqt5,chrom_cqt6,chrom_cqt7,chrom_cqt8,chrom_cqt9,chrom_cqt10,chrom_cqt11,spect_flatness_avg,zcr,Composer
0.2192647288736352,0.24656658042282228,0.27574769731473076,0.2618042505269073,0.21368639858253544,0.20220661054972394,0.27828140384294087,0.27871198884117276,0.1905638481959398,0.17237940139283262,0.1861388205368806,0.20666297553854135,0.6971407077838843,0.13326803,0.12993391,0.30632773,0.13019845,0.24716349,0.12691103,0.24130684,0.2758485,0.11337153,0.2544431,0.11897488,0.20810325,0.39472171830704805,0.39073104738030806,0.4744169185076959,0.41179056940386916,0.4073476976167037,0.35672258490939357,0.46696277866248975,0.4680855546983771,0.3347663562797214,0.33532381348757984,0.3374312560257943,0.3829041078351539,2.7204831e-05,0.04463411760440835,2
0.29530562607079486,0.20419159589194402,0.21866069409766115,0.22779094326995694,0.23314157076582978,0.20297361574978362,0.23837547842873896,0.2580335341254111,0.17181850266783197,0.14031306401562482,0.21914818502934683,0.29873796458398294,0.6946308220960896,0.1976329,0.21068986,0.23917411,0.15256535,0.27506456,0.14860503,0.2770497,0.2802282,0.112462886,0.1998091,0.14814208,0.34702116,0.45631865607445116,0.36485976955090127,0.38732419966398274,0.3805077916405032,0.4250965543368736,0.3409510978616277,0.412435785654535,0.4430728709655227,0.3030282996640284,0.2794955471034501,0.3547013158225428,0.4876507302670919,1.6749362e-05,0.0414568907700116,2
0.29512628153115306,0.3140494600339438,0.3078777337218428,0.213528911370575,0.11139139621829502,0.1476862857484434,0.23895638644870115,0.25349934885076747,0.2231945121308846,0.2162729760668766,0.23226777753699313,0.1895296191881436,0.7005783132748161,0.10772542,0.28933826,0.33046058,0.10105717,0.14828861,0.059499852,0.14816605,0.22103423,0.10812109,0.2761758,0.11131059,0.18958631,0.4605222982663929,0.4956555863303843,0.5133088361869041,0.34891776729194957,0.27349029240175465,0.27415382433894525,0.39814185601498187,0.41738661986341374,0.35312688247547,0.3890746101902818,0.37002920085001995,0.3566831317373106,3.208799e-05,0.046215083925464036,2
0.25019661149413197,0.25078128093682645,0.2618327953860301,0.2757045140770416,0.25153870531179834,0.2274310629314546,0.2692441738467571,0.26223394915733855,0.191479888931141,0.1726618916341848,0.16205878610307375,0.19800940090405028,0.7088318835855629,0.21122041,0.15516813,0.31423387,0.15083048,0.29507312,0.15714133,0.30654404,0.29867297,0.1251673,0.23607172,0.10936974,0.18900782,0.43334492720809964,0.391546896514214,0.45810338311527193,0.42035001619532686,0.4501862378484653,0.3813321439842181,0.45181654679749805,0.4531096763222496,0.331046171500164,0.34185239254071903,0.30999651744642565,0.3552407761948462,1.8247603e-05,0.042110575877320186,2
0.24992798122295087,0.2224046467596567,0.22525874858266778,0.22136098506195784,0.22331343248433866,0.2005988849701444,0.25003723741545897,0.26461210506147215,0.19624294412471535,0.1837461678959417,0.23696167908266771,0.25736173149687647,0.7001708791043336,0.1261959,0.22434513,0.23560278,0.12885362,0.24239106,0.11815358,0.23585701,0.24786942,0.11105405,0.24226503,0.14227948,0.3204328,0.3906764236382146,0.3665463941877794,0.3861988355578262,0.3470483742215929,0.3879850862315861,0.3290074522738126,0.4102359498460271,0.443085190716341,0.32749498209492184,0.3278604341392588,0.3636778844036109,0.4268172711329479,1.5356036e-05,0.0453138594837587,2
0.3249292694166524,0.29543079396519095,0.29165294924319624,0.2487329654388824,0.16586218001541383,0.12119394244741745,0.15432560798689351,0.19052896183073262,0.1830401059320844,0.20516147163242027,0.24650968729496586,0.2629805431160965,0.695779087586437,0.16388941,0.27324796,0.32481387,0.15408768,0.21206869,0.06533687,0.12856182,0.17357859,0.09479676,0.26224798,0.12752828,0.24136344,0.5031023952397553,0.4767615114371117,0.4973022749894983,0.39208150657567536,0.3324885844149526,0.2567467322467024,0.30302858135310246,0.33973080113595683,0.31909194125343726,0.38257577393640224,0.3929184220244584,0.459254760543841,2.420733e-05,0.044708889211136894,2
0.2950173534215898,0.13277416736857303,0.13219709093618753,0.23878768837545183,0.2819685209918591,0.20524894172188915,0.25603412098909145,0.2572972684031598,0.17706024911502904,0.19220033553777058,0.23804298631021656,0.31619450506163216,0.6980278785098939,0.19705075,0.12112405,0.13856149,0.25034603,0.35460767,0.14773427,0.31874195,0.27892378,0.12537882,0.22385974,0.17925976,0.3428368,0.4553133778350341,0.2636599786275321,0.27387214655318093,0.4006834856900076,0.46550118505567967,0.35249978361939427,0.42383847161445937,0.44051818773968177,0.31956794228005914,0.3615370466457455,0.3847776288136758,0.5106292441706513,1.55465e-05,0.04483407500725058,2
0.3276935044552788,0.22266347789606322,0.19348569297851909,0.21874316735601892,0.20907871474271666,0.18351399576084731,0.2066498383392088,0.22743030586894694,0.23416912586195826,0.2635491068042051,0.2484796092028045,0.3112415228135895,0.6544428644634162,0.36078802,0.13469473,0.21976964,0.12203102,0.20329385,0.12925056,0.1465028,0.18817964,0.13993903,0.33940065,0.15562062,0.33719006,0.5125152237437178,0.3598938791283685,0.3554569105063843,0.3561661998139256,0.39073182030888004,0.3292790239909898,0.36721238020379654,0.3926662132911136,0.3721256646959121,0.4482446531125622,0.38441090158633956,0.48520669804083066,1.1185575e-05,0.04216438877610209,2
0.3396271170598283,0.1626673420658384,0.1957390929523732,0.20528187605970757,0.17127856257660307,0.14307001906008965,0.2259480734162972,0.27529396471644735,0.2224449230367383,0.2047372997210384,0.29688740753192117,0.3557011218469542,0.6893766513723669,0.18719293,0.09649766,0.20033208,0.17631403,0.24085492,0.089754835,0.22071245,0.31648016,0.14006996,0.29025948,0.19382362,0.4087808,0.5211989148284699,0.30901864942181423,0.37153120369510384,0.37055685322470794,0.34400968463143805,0.2825863736752169,0.399202866941289,0.4811776569354459,0.37258081694605216,0.39362210879644194,0.45325280782039795,0.578965534770743,1.8656297e-05,0.03989178509280743,2
0.34193164111343216,0.16602730130282642,0.12057948894144178,0.24350806939369157,0.2868091232371393,0.20736582615300264,0.18263310235486863,0.18579047906549978,0.16070889371555339,0.19348793243364198,0.2518857187095889,0.33062481635664137,0.6968925537945564,0.25186992,0.1316804,0.15525188,0.24329948,0.34705815,0.14810844,0.25239238,0.21713604,0.13000906,0.2586886,0.18731116,0.37061375,0.506140804599682,0.29470376389746605,0.2641433458443962,0.3826013839330867,0.4614311784503832,0.3363753416543392,0.3375627448529185,0.34224312377987215,0.2974616172717782,0.35287831114300217,0.38486200002761034,0.5179842664415165,1.3134242e-05,0.041470485607598605,2
0.29401679712141754,0.2507268775741056,0.23834568729016864,0.18885956075651023,0.13431167185020665,0.1570916756290172,0.25735215399040795,0.2964947978952899,0.25874721794397615,0.24823151550260358,0.2172988482495767,0.2634767447623676,0.6819927129403154,0.35715103,0.1637535,0.26346675,0.11755973,0.16836141,0.122749664,0.21217147,0.29174438,0.16739328,0.33210382,0.15179378,0.30445072,0.4687288105022367,0.3860453241747454,0.4119390101962329,0.316912619390589,0.27527712736120363,0.28627808209457584,0.4165633782452402,0.47423006349883556,0.388525196928072,0.4201238287502069,0.34741283850069055,0.4194936338969081,1.0474881e-05,0.04006851798143851,2
0.433405062684461,0.26630559697868433,0.28958256803090043,0.20668015386533545,0.0920334493327593,0.09266390849941199,0.2620678961019032,0.32789333666795334,0.23387881403255883,0.08594759700688812,0.2824383161161033,0.359212636150175,0.6757119265374392,0.45259857,0.36815283,0.51032877,0.36565897,0.2910448,0.28032893,0.3893755,0.6396969,0.40186802,0.30841845,0.42535347,0.6476912,0.7586176678985032,0.4628824440967442,0.4997881642058981,0.38614726033968,0.2663343042378952,0.2685545443744941,0.46036924360541936,0.6188061151429874,0.42340062498948794,0.27036657824266275,0.48253610501322525,0.594811390312364,0.038188986,0.056694947060682684,2
0.14784348043757664,0.23297033225401345,0.26167367835162436,0.20991829030387738,0.14988894347183523,0.15734866691622953,0.32494685014571595,0.33443492892053067,0.24910020818447287,0.1742800540848425,0.14618651037915426,0.15636222962710103,0.7022246808761543,0.12930506,0.1175341,0.24928287,0.09924207,0.12160902,0.09930987,0.27385965,0.39803022,0.14064437,0.22437014,0.076454036,0.09721286,0.2810997632294385,0.34651571391713565,0.41361835617139725,0.31975976226969366,0.27073456802215207,0.2677758210097916,0.4540593292849353,0.5062301039798814,0.3651610840057224,0.32075349121763247,0.2381598366311626,0.25741940342816266,0.09310203,0.04192477976363109,6
0.1681640127231119,0.17365335596587275,0.19212915643533063,0.21805074512348321,0.21614290969768823,0.18250399094196598,0.281919610766181,0.29682625049550726,0.26729281048996756,0.21933860379394435,0.2402677216650857,0.2217376746929199,0.6979434416163055,0.10099934,0.16338342,0.21228057,0.10891888,0.21775588,0.09195935,0.18885909,0.36611223,0.13923271,0.24319126,0.11959288,0.2620867,0.2780970380868374,0.30525942318731386,0.34369288850726526,0.34251383313759143,0.37858513989981246,0.29410022051082907,0.40969664972481873,0.4824018542064395,0.39375374969222837,0.37138162683319614,0.3428468648394268,0.3639300659929124,0.00015315523,0.048479757286832945,6
0.19538846472048235,0.24464646631483133,0.2532116600496767,0.20669283070726074,0.15243327850889543,0.1711775228734026,0.30610013632308175,0.30871146851337394,0.2450083790135897,0.20556592866747822,0.19350951684105355,0.22145698575145145,0.6948788549010391,0.15929703,0.14781438,0.26533616,0.097486176,0.13156489,0.09345153,0.26122847,0.3218183,0.13595761,0.26091906,0.10483645,0.20529768,0.34403539018006873,0.37413232839677163,0.4302365612962722,0.3324166263122772,0.29217166055399935,0.29136733754203503,0.4513148054520813,0.48505099016466485,0.37730189191398267,0.3728848114687239,0.3106049782666039,0.36516724544580015,8.797453e-05,0.045153553690545245,6
0.15002909323362396,0.19388159647304648,0.21398900080152278,0.2226547856057778,0.2100323377921709,0.17702149644116982,0.27597437706911476,0.2636531773085613,0.296128343523039,0.26353372144365667,0.23727532794131836,0.187332209682013,0.6632888235324486,0.10109298,0.14255503,0.21303928,0.104560636,0.2128747,0.089980334,0.19195871,0.35259175,0.15467101,0.32437027,0.13084447,0.19266133,0.26200512832778783,0.3220560961772317,0.362533428851102,0.3484488600061595,0.37056119424517847,0.29240486474828975,0.40949953390122995,0.44062186214367666,0.42195066727866476,0.4465284331409837,0.34316190858645307,0.3168308010657676,0.00014085467,0.04689255999854988,6
0.25275352006340684,0.13836347014817385,0.11043985944827917,0.24362336580224542,0.28467684536769194,0.23024178650586571,0.29210779666299924,0.2948127618147047,0.23137648283651427,0.1997022666737706,0.2155066895525101,0.2954442783535079,0.6850953323152643,0.20429854,0.07793249,0.08507583,0.17584823,0.28591594,0.1242794,0.31061444,0.3215451,0.11562094,0.20090303,0.10250722,0.24599975,0.4098774263684956,0.24524017974224924,0.24230555420189503,0.40239880951272716,0.47153426385478725,0.36785342661619086,0.46817793484250153,0.468194822677516,0.35855773146302083,0.36463204781862074,0.3408225462635301,0.4696014869345998,6.5183274e-05,0.04862476888776102,6
0.3036113286668881,0.2841504553540341,0.25613015485696866,0.15568533832845904,0.0950921997647855,0.10908847207857143,0.34616263494648464,0.3941553963486933,0.283735221608489,0.15424410112097509,0.162948839472051,0.31212345460354085,0.6475232011175115,0.39633438,0.15368989,0.24059585,0.10245496,0.12020056,0.10069934,0.25485608,0.49260038,0.16401511,0.16047245,0.10895928,0.28797188,0.5209993894579212,0.4404445697907445,0.44752590003113735,0.3061169989296771,0.23951363205456289,0.2584188613141166,0.5351933968023775,0.6715615984125581,0.42332488116073314,0.306437097803005,0.3061362862773734,0.5016219987143052,0.004552106,0.0520837528189433,6
0.1776722442512785,0.22048226689114167,0.2837170341392822,0.24323268233575937,0.17545379088388025,0.20502475894988706,0.3582038302855461,0.36335832668195944,0.2784669987589073,0.23524065990388174,0.20643893468906369,0.1083236008749978,0.7094801740458749,0.069699265,0.095035665,0.25113758,0.1285581,0.21155536,0.15824296,0.36093742,0.48152518,0.18435366,0.3023365,0.12735629,0.13570935,0.3591986199785901,0.4037926764339602,0.5339659162615574,0.44226638088378323,0.3772421751254801,0.39438496086772307,0.5860976368238056,0.5930174353017418,0.45437299466819514,0.43626232093265543,0.3930638587429437,0.29096328968618024,2.1699094e-05,0.037960185252320186,3
0.31731992124951247,0.25351487910482073,0.23381247965448135,0.20930731359401086,0.15871356157295474,0.1509010626125727,0.23062710185006743,0.23534951636754653,0.1845230957008113,0.14184943675710637,0.23035941968706064,0.32663132833082187,0.6732427449067678,0.3140619,0.16167328,0.2930561,0.11893334,0.13455498,0.106140494,0.23776996,0.2915655,0.11467904,0.21864253,0.1346012,0.24552496,0.5204240378920262,0.40688105830999577,0.42476727104760376,0.3484075493423051,0.31284080124281477,0.29146332164869365,0.3996544542475079,0.40910520528585537,0.3175521403007234,0.3034189158766652,0.37490309220336665,0.5287461860573668,8.961509e-06,0.04038063279437355,3
0.21233002552550304,0.17823632634850714,0.18823698845925502,0.26702390595984066,0.27314463553278523,0.21718213823606447,0.22238017762013365,0.2229999072391512,0.1846304303462773,0.16542988900234196,0.28221302140890053,0.2839946447524151,0.694158402670711,0.108818166,0.16336656,0.2241595,0.16637903,0.24812381,0.15070191,0.20143825,0.30139047,0.1099593,0.2150652,0.13524082,0.3398095,0.35895798565337295,0.3272182094002322,0.3708873902356315,0.4204801708705909,0.48363418503349925,0.3594252968337996,0.3857263952437109,0.40473911474686103,0.32215141172236733,0.3180148877287028,0.44834977322576286,0.49694276824414557,1.7576815e-05,0.03938481094112529,3
0.24424758047192416,0.30500642380543674,0.3234474791726605,0.26634005535729316,0.25618723005609995,0.2498655055040975,0.2678043026062808,0.21393166501407138,0.21016189402976593,0.20466009759518802,0.17791289277742436,0.1166209501307803,0.6753674249249617,0.10156371,0.22723179,0.36377722,0.13678516,0.290102,0.11196538,0.19961466,0.20259863,0.09520424,0.21701433,0.09099921,0.12469241,0.4462960700597598,0.531407504596582,0.5785009887635322,0.4667386769053257,0.4897376372822084,0.46245039522298764,0.48529582331382776,0.42303271551766997,0.3881216804698258,0.4153753603549751,0.34506294842601504,0.2866551046527204,2.0105423e-05,0.044480042778422275,3
0.25323355927592156,0.3125609685385359,0.33122313852714774,0.2608305758539312,0.14469067404421526,0.16767430339836562,0.2096801209946047,0.16423142336438637,0.21163428922829722,0.24265684733575113,0.22812662452859947,0.16516377234005047,0.7061358256707287,0.17807807,0.30131322,0.4480098,0.17064527,0.14277945,0.10766334,0.20994917,0.18438593,0.12331687,0.29306296,0.15430667,0.21657982,0.4112272735527245,0.500161061338355,0.5726121467780161,0.39990378489716294,0.2982166672587689,0.308446521764403,0.36765070025133145,0.3100815977724704,0.3398388209981425,0.42276864959507143,0.3616605802143593,0.3199143333066824,1.761905e-05,0.03772850656177494,3
0.20580582353133695,0.13169674204606954,0.1492637107509804,0.2318148528292449,0.2389574285077462,0.24538258647499184,0.36341546432561556,0.3519493864350796,0.22700724906008196,0.19249157007702508,0.21054479053342648,0.19327600971752157,0.7111477592358865,0.111208595,0.06434315,0.086265,0.18677501,0.20476064,0.13203338,0.3757057,0.41220582,0.1387872,0.1686077,0.10880184,0.21332657,0.3769588999635645,0.28657547936737665,0.32470375267854124,0.40822289418148316,0.4154070363943918,0.413552584770311,0.5809723208973988,0.5562315825202699,0.389765350799012,0.363708580324801,0.36485302437157335,0.37721308996164654,1.5180247e-05,0.04131244562064965,3
0.32868514550697514,0.138628806034541,0.13347548154891503,0.23499536154203643,0.26632172757439593,0.19090894037062833,0.23684615833308245,0.20604934051811155,0.16787664930071255,0.16348592051616184,0.2722931887029024,0.3612977520923992,0.6828440772163304,0.2581696,0.09821629,0.0966745,0.26622802,0.28607085,0.14467469,0.31845477,0.31668052,0.11852109,0.22052385,0.18845877,0.33847234,0.5064276940191469,0.2763205132581166,0.27665044277988654,0.4042546227753922,0.44135057701776925,0.33745161069595564,0.40451083954794825,0.3778719860837611,0.30971228084478836,0.3308042841615281,0.41706485033361124,0.5881614621948879,5.6159624e-06,0.03556069641821346,3
0.28421422540330016,0.22887854572857863,0.19734434587349373,0.24170721365317166,0.24758098914555735,0.20519495663859696,0.193167833134025,0.1659434311040757,0.21783453598088606,0.250041247749435,0.2328927053284306,0.2399364586375578,0.697774866704851,0.29803994,0.15369396,0.21259767,0.10903652,0.1459315,0.08095122,0.12235171,0.17777039,0.12142109,0.33059877,0.13603881,0.2697798,0.4702966474047611,0.3734826426401391,0.3687970922875471,0.37294093688423785,0.4226191393486657,0.3495724165066319,0.33211445135733403,0.3041479014127141,0.3353696820577757,0.41795654389760223,0.3597587340510696,0.4198635828082079,4.511068e-06,0.038605373586136894,3
0.36026635924549716,0.26339976565848655,0.20225692885066598,0.14530150787663987,0.11101659755205337,0.12985220389989965,0.25602684522234204,0.26895156193690223,0.25143705060206606,0.20114929722924202,0.19920557304945735,0.30134492708327654,0.6977842240741551,0.34700844,0.10328329,0.1477082,0.055203397,0.1222819,0.07991606,0.13852262,0.2808635,0.10596579,0.20240612,0.09662813,0.24983583,0.5494906530354859,0.3866024728185518,0.35776313682014305,0.2662166352864248,0.22679598843426377,0.24533407138029104,0.38282382433480777,0.44542293172052216,0.3644673666069249,0.3452343923931771,0.3074831202789368,0.4486203579415335,4.454788e-06,0.04616013812354988,3
0.24285073357242568,0.21879756965231278,0.26613195677040524,0.16167410854408223,0.10373932824613126,0.19294946295253868,0.3684010449470817,0.3783737982343421,0.24042010250930407,0.09272235151326873,0.1567255152309367,0.1930697368868462,0.71644963636664,0.26740193,0.22467911,0.28795835,0.1884851,0.17673297,0.22627732,0.5022065,0.5772362,0.24854879,0.21716258,0.22099066,0.34001726,0.42579032191177696,0.382300640253424,0.48574672530471896,0.3233869712646878,0.24622239557831332,0.3601388770969787,0.5855602503201336,0.6206658024324714,0.36625577998366665,0.21936100384187307,0.2846757207138104,0.34439308201024577,1.9025092e-05,0.025139686956206497,3
0.35470106458662903,0.3821266524385878,0.3104464908127109,0.28593215893631657,0.3407395223139699,0.29205023036474687,0.17552516255445447,0.163345835349237,0.09925152577166221,0.22396608505126858,0.22057734647058544,0.04235874942622544,0.566090812131693,0.8027029,0.78327334,0.7253963,0.6700073,0.6476244,0.6437784,0.5850216,0.60645473,0.5807969,0.55324966,0.62834066,0.73145956,0.6221134450417947,0.7121917414771466,0.5755684490105827,0.5057516256699094,0.6135156883505087,0.5416099606692419,0.37189260733034557,0.34480540342967264,0.2784370838973977,0.43960779435824404,0.43877118030645457,0.20724391000030884,0.15701395,0.027554598721590908,3
0.3016822779562735,0.29242531623005535,0.29250454515846286,0.20056053565297532,0.0964371454122441,0.15867004368511542,0.31146002976790915,0.32575896159811807,0.2415358424588739,0.1904899704916566,0.19934160601996992,0.21544806174396117,0.6982917984403537,0.18525216,0.21365395,0.42992792,0.19484657,0.17639546,0.16464067,0.34272823,0.42032972,0.2104513,0.24053603,0.18527277,0.28046522,0.4895175272424908,0.48502490762488026,0.5290655922261086,0.35836918935136786,0.2634550544731473,0.31763843873378833,0.5110914839996339,0.5388872271443594,0.40334487677026604,0.3587012676003975,0.354518275545923,0.3920570171138474,2.834289e-05,0.03305698049593968,5
0.373728824335326,0.2537081564542636,0.18522655683758676,0.1753199329693903,0.16236760465923894,0.1725226707642471,0.2355142888427294,0.24877521127905403,0.1869672132232831,0.16454471747532556,0.24280122716648736,0.35057443499739177,0.7055930539258575,0.27586704,0.17295651,0.21907347,0.110337086,0.16465011,0.116748095,0.2801257,0.2726205,0.1202254,0.17366056,0.15630828,0.46260497,0.5812783997046451,0.4216257701822634,0.37012792895213686,0.3227105690679314,0.33763785870297314,0.3135222340686811,0.4208335742675566,0.4400123380479748,0.3395069166807527,0.33501112744457645,0.3926936969775841,0.5595274362581372,1.2214823e-05,0.03814711426914153,5
0.31825658114326333,0.2749557165360826,0.23224419709435634,0.22225687492506574,0.19559545025658706,0.1921480766939275,0.2828082129762552,0.2752645553483521,0.24836736787138378,0.21257969119134248,0.23373694014114413,0.21691545918623722,0.6607840980591835,0.11034143,0.1757781,0.24124548,0.12612501,0.21446706,0.09429671,0.21903218,0.3494041,0.13674633,0.19835806,0.12881635,0.2544296,0.5177522004914911,0.4814528046152978,0.4275469033832841,0.40892958603242885,0.40528755075089945,0.3648462301279771,0.4973879727824828,0.508786202457751,0.43746396634628165,0.42313477079906225,0.41767971026209927,0.4255897880358546,1.256779e-05,0.04575342589907193,5
0.3612507447752657,0.29981752682467716,0.2946057419878783,0.21654481604042938,0.15743716060301352,0.17023503088800188,0.2099879274861201,0.1858100284985752,0.22922174637045384,0.2576099288264183,0.24846743329438514,0.25460074628800433,0.6620213757578012,0.21689703,0.24735233,0.31485572,0.19169858,0.16891158,0.11139649,0.2276246,0.1802331,0.15864898,0.29609913,0.17495866,0.2910569,0.5918035172411157,0.5188022839590012,0.5170364569341415,0.39923521439022147,0.3355002829851098,0.34542842134990376,0.40843453465305257,0.3623422816066776,0.4112366436948932,0.4675030308629534,0.42721487012256304,0.46793767123970875,2.2443915e-05,0.04042368311339907,5
0.3331428016733668,0.14406786345725073,0.12236725643864901,0.19749891486994758,0.19199214180127983,0.1568614884922311,0.2582250701555134,0.2452511502876563,0.1954959695477371,0.2034442252826743,0.30867603680514843,0.36885571063526773,0.7100386302039463,0.24131913,0.082901135,0.10711677,0.22186106,0.18215886,0.099228814,0.3147575,0.30382156,0.13856989,0.22398873,0.20999846,0.46839207,0.49644979093028746,0.2810980367417683,0.28567431440438046,0.3626948230438299,0.35272783138275215,0.2975526715972019,0.42528844783586467,0.4061957575499086,0.3365052016639008,0.37238668368389755,0.44965028013942315,0.5959576467669715,1.0142762e-05,0.038547595526392114,5
